submission_id,response1,size_adj,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,size_target,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,fairprice,question2,response2,adj_cond,trial_name
94,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,jennifer,bonsai,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,3,1564588426069,2,NA,1.2,These are both,bonsai,NA,warmup
94,NA,small,images/monkey-parade-small.png,5,NA,NA,That's a small,No,1,primates,jennifer,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,monkey,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,1,1564588426069,NA,images/spidermonkey.jpg,1.2,NA,NA,congruent,main
94,NA,big,images/tree-parade.png,5,NA,NA,That's a big,No,1,trees,jennifer,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,26,tree,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of plants.,2,1564588426069,NA,images/sequoia.jpg,1.2,NA,NA,congruent,main
94,NA,big,images/bird-parade.png,5,NA,NA,That's a big,No,1,birds,jennifer,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,bird,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564588426069,NA,images/swan.jpg,1.2,NA,NA,congruent,main
94,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,No,1,flowers,jennifer,sunflower,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,male,NA,flowers,NA,1,1564588426069,1,NA,1.2,These are both,sunflower,NA,warmup
94,chihouha,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No,1,dogs,jennifer,great dane,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,male,NA,dogs,NA,2,1564588426069,1,NA,1.2,These are both,doxen,NA,warmup
94,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No,1,dogs,jennifer,great dane,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,male,NA,dogs,NA,2,1564588426069,2,NA,1.2,These are both,great dane,NA,warmup
94,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,No,1,fish,jennifer,goldfish,yes,Please label the pictures below.,NA,NA,26,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,male,NA,fish,NA,3,1564588426069,1,NA,1.2,These are both,goldfish,NA,warmup
94,NA,big,images/fish-parade.png,5,NA,NA,That's a big,No,1,fish,jennifer,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,fish,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,1,1564588426069,NA,images/goldfish-b.png,1.2,NA,NA,incongruent,main
94,NA,small,images/dog_parade.png,5,NA,NA,That's a small,No,1,dogs,jennifer,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,26,dog,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564588426069,NA,images/great-dane-s.jpg,1.2,NA,NA,incongruent,main
94,NA,big,images/flower-parade-small.png,5,NA,NA,That's a big,No,1,flowers,jennifer,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,26,flower,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of plants.,3,1564588426069,NA,images/daisy-b.png,1.2,NA,NA,incongruent,main
95,swan,NA,NA,5,images/colibri.jpg,swan,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,birds,margaret,hummingbird,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/swan.jpg,birds,NA,graduated_college,english,male,NA,birds,NA,1,1564588470213,1,NA,1.5,These are both,hummingbird,NA,warmup
95,puppy,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,1,NA,1.5,These are both,dog,NA,warmup
95,puppy,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,2,NA,1.5,These are both,dog,NA,warmup
95,puppy,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,3,NA,1.5,These are both,dog,NA,warmup
95,puppy,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,4,NA,1.5,These are both,dog,NA,warmup
95,puppy,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,5,NA,1.5,These are both,dog,NA,warmup
95,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,great dane,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/chihuahua.jpg,dogs,NA,graduated_college,english,male,NA,dogs,NA,2,1564588470213,6,NA,1.5,These are both,great dane,NA,warmup
95,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,fish,margaret,goldfish,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/swordfish.jpg,fish,NA,graduated_college,english,male,NA,fish,NA,3,1564588470213,1,NA,1.5,These are both,goldfish,NA,warmup
95,NA,big,images/fish-parade.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,fish,margaret,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,32,fish,thanks,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of animals.,1,1564588470213,NA,images/swordfish.jpg,1.5,NA,NA,congruent,main
95,NA,big,images/bird-parade.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,birds,margaret,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,32,swan,thanks,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of animals.,2,1564588470213,NA,images/swan.jpg,1.5,NA,NA,congruent,main
95,NA,big,images/dog_parade_small.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,dogs,margaret,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,32,chihuahua,thanks,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of animals.,3,1564588470213,NA,images/chihuahua-b.jpg,1.5,NA,NA,incongruent,main
95,dandelion,NA,NA,5,images/sunflower.png,daisy,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,flowers,margaret,sunflower,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/daisy.png,flowers,NA,graduated_college,english,male,NA,flowers,NA,1,1564588470213,1,NA,1.5,These are both,sunflower,NA,warmup
95,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,flowers,margaret,sunflower,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/daisy.png,flowers,NA,graduated_college,english,male,NA,flowers,NA,1,1564588470213,2,NA,1.5,These are both,sunflower,NA,warmup
95,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,primates,margaret,gorilla,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/spidermonkey.jpg,mammals,NA,graduated_college,english,male,NA,monkeys|apes|primates,NA,2,1564588470213,1,NA,1.5,These are both,gorilla,NA,warmup
95,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,primates,margaret,gorilla,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/spidermonkey.jpg,primates,NA,graduated_college,english,male,NA,monkeys|apes|primates,NA,2,1564588470213,2,NA,1.5,These are both,gorilla,NA,warmup
95,tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,trees,margaret,bonsai,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/sequoia.jpg,trees,NA,graduated_college,english,male,NA,trees,NA,3,1564588470213,1,NA,1.5,These are both,bonsai,NA,warmup
95,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,trees,margaret,bonsai,yes,Please label the pictures below.,NA,NA,32,NA,thanks,images/sequoia.jpg,trees,NA,graduated_college,english,male,NA,trees,NA,3,1564588470213,2,NA,1.5,These are both,bonsai,NA,warmup
95,NA,big,images/flower-parade.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,flowers,margaret,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,32,sunflower,thanks,NA,NA,big,graduated_college,english,male,NA,NA,You see a group of plants.,1,1564588470213,NA,images/sunflower.png,1.5,NA,NA,congruent,main
95,NA,big,images/tree-parade.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,trees,margaret,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,32,bonsai,thanks,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of plants.,2,1564588470213,NA,images/bonsai-b.png,1.5,NA,NA,incongruent,main
95,NA,big,images/monkey-parade-small.png,5,NA,NA,That's a big,"Annoying having to enter and re-enter the exact ""correct"" names for images that aren't perfectly clear / not easy to know what word is ""right""",1,primates,margaret,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,32,monkey,thanks,NA,NA,small,graduated_college,english,male,NA,NA,You see a group of animals.,3,1564588470213,NA,images/spidermonkey-b.jpg,1.5,NA,NA,incongruent,main
96,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,No,1,flowers,jessica,sunflower,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/daisy.png,flower,NA,higher_degree,Vietnamese,male,NA,flowers,NA,1,1564588415707,1,NA,2,These are both,sunflower,NA,warmup
96,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,No,1,flowers,jessica,sunflower,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/daisy.png,flowers,NA,higher_degree,Vietnamese,male,NA,flowers,NA,1,1564588415707,2,NA,2,These are both,sunflower,NA,warmup
96,swan,NA,NA,5,images/colibri.jpg,swan,This is a,No,1,birds,jessica,hummingbird,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/swan.jpg,birds,NA,higher_degree,Vietnamese,male,NA,birds,NA,2,1564588415707,1,NA,2,These are both,hummingbird,NA,warmup
96,pine,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,jessica,bonsai,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/sequoia.jpg,trees,NA,higher_degree,Vietnamese,male,NA,trees,NA,3,1564588415707,1,NA,2,These are both,bonsai,NA,warmup
96,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,jessica,bonsai,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/sequoia.jpg,trees,NA,higher_degree,Vietnamese,male,NA,trees,NA,3,1564588415707,2,NA,2,These are both,bonsai,NA,warmup
96,NA,small,images/bird-parade-small.png,5,NA,NA,That's a small,No,1,birds,jessica,NA,yes,Another animal bleongs to the group.,prenominal,You say to your friend:,25,bird,No comment,NA,NA,small,higher_degree,Vietnamese,male,NA,NA,You see a group of animals.,1,1564588415707,NA,images/colibri.jpg,2,NA,NA,congruent,main
96,NA,small,images/flower-parade.png,5,NA,NA,That's a small,No,1,flowers,jessica,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,25,flower,No comment,NA,NA,big,higher_degree,Vietnamese,male,NA,NA,You see a group of plants.,2,1564588415707,NA,images/sunflower-s.png,2,NA,NA,incongruent,main
96,NA,small,images/tree-parade.png,5,NA,NA,That's a small,No,1,trees,jessica,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,25,tree,No comment,NA,NA,big,higher_degree,Vietnamese,male,NA,NA,You see a group of plants.,3,1564588415707,NA,images/sequoia-s.jpg,2,NA,NA,incongruent,main
96,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No,1,dogs,jessica,great dane,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/chihuahua.jpg,dogs,NA,higher_degree,Vietnamese,male,NA,dogs,NA,1,1564588415707,1,NA,2,These are both,german,NA,warmup
96,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,No,1,dogs,jessica,great dane,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/chihuahua.jpg,dogs,NA,higher_degree,Vietnamese,male,NA,dogs,NA,1,1564588415707,2,NA,2,These are both,great dane,NA,warmup
96,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,jessica,gorilla,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/spidermonkey.jpg,monkey,NA,higher_degree,Vietnamese,male,NA,monkeys|apes|primates,NA,2,1564588415707,1,NA,2,These are both,gorilla,NA,warmup
96,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,No,1,primates,jessica,gorilla,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/spidermonkey.jpg,monkeys,NA,higher_degree,Vietnamese,male,NA,monkeys|apes|primates,NA,2,1564588415707,2,NA,2,These are both,gorilla,NA,warmup
96,sword fish,NA,NA,5,images/goldfish.png,swordfish,This is a,No,1,fish,jessica,goldfish,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/swordfish.jpg,fishes,NA,higher_degree,Vietnamese,male,NA,fish,NA,3,1564588415707,1,NA,2,These are both,gold fish,NA,warmup
96,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,No,1,fish,jessica,goldfish,yes,Please label the pictures below.,NA,NA,25,NA,No comment,images/swordfish.jpg,fish,NA,higher_degree,Vietnamese,male,NA,fish,NA,3,1564588415707,2,NA,2,These are both,goldfish,NA,warmup
96,NA,small,images/fish-parade.png,5,NA,NA,That's a small,No,1,fish,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,25,fish,No comment,NA,NA,small,higher_degree,Vietnamese,male,NA,NA,You see a group of animals.,1,1564588415707,NA,images/goldfish.png,2,NA,NA,congruent,main
96,NA,small,images/dog_parade.png,5,NA,NA,That's a small,No,1,dogs,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,25,dog,No comment,NA,NA,big,higher_degree,Vietnamese,male,NA,NA,You see a group of animals.,2,1564588415707,NA,images/great-dane-s.jpg,2,NA,NA,incongruent,main
96,NA,small,images/monkey-parade-small.png,5,NA,NA,That's a small,No,1,primates,jessica,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,25,monkey,No comment,NA,NA,small,higher_degree,Vietnamese,male,NA,NA,You see a group of animals.,3,1564588415707,NA,images/spidermonkey.jpg,2,NA,NA,congruent,main
99,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,Not at all.,2,dogs,barbara,great dane,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564588503628,1,NA,1,These are both,great dane,NA,warmup
99,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,Not at all.,2,primates,barbara,gorilla,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/spidermonkey.jpg,monkeys,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,2,1564588503628,1,NA,1,These are both,gorilla,NA,warmup
99,swan,NA,NA,5,images/colibri.jpg,swan,This is a,Not at all.,2,birds,barbara,hummingbird,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,female,NA,birds,NA,3,1564588503628,1,NA,1,These are both,hummingbird,NA,warmup
99,NA,big,images/bird-parade.png,5,NA,NA,That,Not at all.,2,birds,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,42,bird,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,1,1564588503628,NA,images/swan.jpg,1,is big.,NA,congruent,main
99,NA,small,images/dog_parade_small.png,5,NA,NA,That,Not at all.,2,dogs,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,42,dog,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564588503628,NA,images/chihuahua.jpg,1,is small.,NA,congruent,main
99,NA,small,images/monkey-parade.png,5,NA,NA,That,Not at all.,2,primates,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,42,monkey,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,3,1564588503628,NA,images/gorilla_s.jpg,1,is small.,NA,incongruent,main
99,tree,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,Not at all.,2,trees,barbara,bonsai,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,1,1564588503628,1,NA,1,These are both,bonsai,NA,warmup
99,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,Not at all.,2,trees,barbara,bonsai,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,1,1564588503628,2,NA,1,These are both,bonsai,NA,warmup
99,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,Not at all.,2,flowers,barbara,sunflower,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,female,NA,flowers,NA,2,1564588503628,1,NA,1,These are both,sunflower,NA,warmup
99,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,Not at all.,2,fish,barbara,goldfish,yes,Please label the pictures below.,NA,NA,42,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,female,NA,fish,NA,3,1564588503628,1,NA,1,These are both,goldfish,NA,warmup
99,NA,big,images/tree-parade.png,5,NA,NA,That,Not at all.,2,trees,barbara,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,42,tree,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of plants.,1,1564588503628,NA,images/bonsai-b.png,1,is big.,NA,incongruent,main
99,NA,big,images/flower-parade-small.png,5,NA,NA,That,Not at all.,2,flowers,barbara,NA,yes,Another plant belongs to the group.,predicative,You say to your friend:,42,flower,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of plants.,2,1564588503628,NA,images/daisy-b.png,1,is big.,NA,incongruent,main
99,NA,big,images/fish-parade.png,5,NA,NA,That,Not at all.,2,fish,barbara,NA,yes,Another animal belongs to the group.,predicative,You say to your friend:,42,fish,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,3,1564588503628,NA,images/swordfish.jpg,1,is big.,NA,congruent,main
158,daisy,NA,NA,5,images/sunflower.png,daisy,This is a,no,1,flowers,susan,sunflower,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/daisy.png,flowers,NA,graduated_college,English,female,NA,flowers,NA,1,1564589893295,1,NA,1.1,These are both,sunflower,NA,warmup
158,monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,1,primates,susan,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,2,1564589893295,1,NA,1.1,These are both,gorilla,NA,warmup
158,spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,no,1,primates,susan,gorilla,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,female,NA,monkeys|apes|primates,NA,2,1564589893295,2,NA,1.1,These are both,gorilla,NA,warmup
158,swan,NA,NA,5,images/colibri.jpg,swan,This is a,no,1,birds,susan,hummingbird,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,female,NA,birds,NA,3,1564589893295,1,NA,1.1,These are both,hummingbird,NA,warmup
158,NA,small,images/bird-parade.png,5,NA,NA,That's a small,no,1,birds,susan,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,bird,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,1,1564589893295,NA,images/swan-s.jpg,1.1,NA,NA,incongruent,main
158,NA,big,images/monkey-parade.png,5,NA,NA,That's a big,no,1,primates,susan,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,ape,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564589893295,NA,images/gorilla.jpg,1.1,NA,NA,congruent,main
158,NA,small,images/flower-parade.png,5,NA,NA,That's a small,no,1,flowers,susan,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,34,flower,NA,NA,NA,big,graduated_college,English,female,NA,NA,You see a group of plants.,3,1564589893295,NA,images/sunflower-s.png,1.1,NA,NA,incongruent,main
158,chihuaua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,1,dogs,susan,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564589893295,1,NA,1.1,These are both,great dane,NA,warmup
158,chihuahua,NA,NA,5,images/great-dane.jpg,chihuahua,This is a,no,1,dogs,susan,great dane,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/chihuahua.jpg,dogs,NA,graduated_college,English,female,NA,dogs,NA,1,1564589893295,2,NA,1.1,These are both,great dane,NA,warmup
158,swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,no,1,fish,susan,goldfish,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/swordfish.jpg,fish,NA,graduated_college,English,female,NA,fish,NA,2,1564589893295,1,NA,1.1,These are both,goldfish,NA,warmup
158,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,1,trees,susan,bonsai,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,3,1564589893295,1,NA,1.1,These are both,tree,NA,warmup
158,redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,no,1,trees,susan,bonsai,yes,Please label the pictures below.,NA,NA,34,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,female,NA,trees,NA,3,1564589893295,2,NA,1.1,These are both,bonsai,NA,warmup
158,NA,small,images/tree-parade.png,5,NA,NA,That's a small,no,1,trees,susan,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,34,tree,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of plants.,1,1564589893295,NA,images/bonsai.jpg,1.1,NA,NA,congruent,main
158,NA,small,images/dog_parade_small.png,5,NA,NA,That's a small,no,1,dogs,susan,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,dog,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,2,1564589893295,NA,images/chihuahua.jpg,1.1,NA,NA,congruent,main
158,NA,big,images/fish-parade.png,5,NA,NA,That's a big,no,1,fish,susan,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,34,fish,NA,NA,NA,small,graduated_college,English,female,NA,NA,You see a group of animals.,3,1564589893295,NA,images/goldfish-b.png,1.1,NA,NA,incongruent,main
162,Swan,NA,NA,5,images/colibri.jpg,swan,This is a,NA,1,birds,Elizabeth,hummingbird,yes,Please label the pictures below.,NA,NA,25,NA,NA,images/swan.jpg,birds,NA,graduated_college,English,male,NA,birds,NA,1,1564589808859,1,NA,2,These are both,Hummingbird,NA,warmup
162,Spider monkey,NA,NA,5,images/gorilla.jpg,spider monkey,This is a,NA,1,primates,Elizabeth,gorilla,yes,Please label the pictures below.,NA,NA,25,NA,NA,images/spidermonkey.jpg,apes,NA,graduated_college,English,male,NA,monkeys|apes|primates,NA,2,1564589808859,1,NA,2,These are both,gorilla,NA,warmup
162,Redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,Elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,25,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,3,1564589808859,1,NA,2,These are both,Boonsai,NA,warmup
162,Redwood,NA,NA,5,images/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,Elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,25,NA,NA,images/sequoia.jpg,trees,NA,graduated_college,English,male,NA,trees,NA,3,1564589808859,2,NA,2,These are both,Bonsai,NA,warmup
162,NA,small,images/tree-parade.png,5,NA,NA,That's a small,NA,1,trees,Elizabeth,NA,yes,Another plant belongs to the group.,prenominal,You say to your friend:,25,redwood,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of plants.,1,1564589808859,NA,images/sequoia-s.jpg,2,NA,NA,incongruent,main
162,NA,small,images/monkey-parade-small.png,5,NA,NA,That's a small,NA,1,primates,Elizabeth,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,25,Spider monkey,NA,NA,NA,small,graduated_college,English,male,NA,NA,You see a group of animals.,2,1564589808859,NA,images/spidermonkey.jpg,2,NA,NA,congruent,main
162,NA,big,images/bird-parade.png,5,NA,NA,That's a big,NA,1,birds,Elizabeth,NA,yes,Another animal belongs to the group.,prenominal,You say to your friend:,25,Swan,NA,NA,NA,big,graduated_college,English,male,NA,NA,You see a group of animals.,3,1564589808859,NA,images/swan.jpg,2,NA,NA,congruent,main
162,Swordfish,NA,NA,5,images/goldfish.png,swordfish,This is a,NA,1,fish,Elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,25,NA,NA,images/swordfish.jpg,Fish,NA,graduated_college,English,male,NA,fish,NA,1,1564589808859,1,NA,2,These are both,Goldfish,NA,warmup
